0,6608G,82,,,,2020-11-09 00:23:36.963011,,2020,11,0,0,23,36,284.07,87,10000,2.1,0
0,0089,39,,,,2020-11-09 00:24:37.676908,,2020,11,0,0,24,37,284.07,87,10000,2.1,0
0,0089,44,,,,2020-11-09 00:24:37.677600,,2020,11,0,0,24,37,284.07,87,10000,2.1,0
0,6608G,51,,,,2020-11-09 00:24:37.678281,,2020,11,0,0,24,37,284.07,87,10000,2.1,0
0,6608G,82,,,,2020-11-09 00:24:39.394907,,2020,11,0,0,24,39,284.07,87,10000,2.1,0
0,0089,39,,,,2020-11-09 00:25:40.322772,,2020,11,0,0,25,40,284.07,87,10000,2.1,0
0,0089,44,,,,2020-11-09 00:25:40.323554,,2020,11,0,0,25,40,284.07,87,10000,2.1,0
0,6608G,51,,,,2020-11-09 00:25:40.324269,,2020,11,0,0,25,40,284.07,87,10000,2.1,0
0,6608G,82,,,,2020-11-09 00:25:42.047031,,2020,11,0,0,25,42,284.07,87,10000,2.1,0
0,0089,39,,,,2020-11-09 00:26:44.869929,,2020,11,0,0,26,44,284.07,87,10000,2.1,0
0,0089,44,,,,2020-11-09 00:26:44.870651,,2020,11,0,0,26,44,284.07,87,10000,2.1,0
0,6608G,51,,,,2020-11-09 00:26:44.871313,,2020,11,0,0,26,44,284.07,87,10000,2.1,0
0,6608G,82,,,,2020-11-09 00:26:46.591807,,2020,11,0,0,26,46,284.07,87,10000,2.1,0
0,0089,39,,,,2020-11-09 00:27:47.670170,,2020,11,0,0,27,47,284.07,87,10000,2.1,0
0,0089,44,,,,2020-11-09 00:27:47.670868,,2020,11,0,0,27,47,284.07,87,10000,2.1,0
0,6608G,51,,,,2020-11-09 00:27:47.671522,,2020,11,0,0,27,47,284.07,87,10000,2.1,0
0,6608G,82,,,,2020-11-09 00:27:47.672170,,2020,11,0,0,27,47,284.07,87,10000,2.1,0
0,0089,39,,,,2020-11-09 00:28:48.593438,,2020,11,0,0,28,48,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:28:48.594216,,2020,11,0,0,28,48,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:28:48.594942,,2020,11,0,0,28,48,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:28:48.595624,,2020,11,0,0,28,48,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:29:49.522340,,2020,11,0,0,29,49,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:29:49.523032,,2020,11,0,0,29,49,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:29:49.523684,,2020,11,0,0,29,49,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:29:49.524325,,2020,11,0,0,29,49,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:30:50.309550,,2020,11,0,0,30,50,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:30:50.310268,,2020,11,0,0,30,50,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:30:50.310925,,2020,11,0,0,30,50,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:30:50.311572,,2020,11,0,0,30,50,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:31:51.275279,,2020,11,0,0,31,51,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:31:51.275967,,2020,11,0,0,31,51,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:31:51.276622,,2020,11,0,0,31,51,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:31:51.277276,,2020,11,0,0,31,51,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:32:52.052122,,2020,11,0,0,32,52,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:32:52.052808,,2020,11,0,0,32,52,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:32:52.053467,,2020,11,0,0,32,52,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:32:52.054151,,2020,11,0,0,32,52,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:33:55.545201,,2020,11,0,0,33,55,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:33:55.545829,,2020,11,0,0,33,55,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:33:55.546425,,2020,11,0,0,33,55,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:33:55.546988,,2020,11,0,0,33,55,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:34:58.560727,,2020,11,0,0,34,58,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:34:58.561418,,2020,11,0,0,34,58,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:34:58.562114,,2020,11,0,0,34,58,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:34:58.562847,,2020,11,0,0,34,58,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:35:59.491483,,2020,11,0,0,35,59,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:35:59.492239,,2020,11,0,0,35,59,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:35:59.492934,,2020,11,0,0,35,59,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:35:59.493585,,2020,11,0,0,35,59,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:37:00.358373,,2020,11,0,0,37,0,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:37:00.358909,,2020,11,0,0,37,0,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:37:00.359409,,2020,11,0,0,37,0,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:37:00.359904,,2020,11,0,0,37,0,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:38:01.312833,,2020,11,0,0,38,1,284.84,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:38:01.313517,,2020,11,0,0,38,1,284.84,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:38:01.314194,,2020,11,0,0,38,1,284.84,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:38:01.314852,,2020,11,0,0,38,1,284.84,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:39:02.322458,,2020,11,0,0,39,2,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:39:02.323172,,2020,11,0,0,39,2,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:39:02.323827,,2020,11,0,0,39,2,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:39:02.324473,,2020,11,0,0,39,2,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:40:03.330635,,2020,11,0,0,40,3,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:40:03.331321,,2020,11,0,0,40,3,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:40:03.331975,,2020,11,0,0,40,3,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:40:03.332624,,2020,11,0,0,40,3,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:41:06.237267,,2020,11,0,0,41,6,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:41:06.237987,,2020,11,0,0,41,6,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:41:06.238649,,2020,11,0,0,41,6,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:41:06.239294,,2020,11,0,0,41,6,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:42:10.246736,,2020,11,0,0,42,10,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:42:10.247272,,2020,11,0,0,42,10,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:42:10.247791,,2020,11,0,0,42,10,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:42:10.248293,,2020,11,0,0,42,10,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:43:11.312696,,2020,11,0,0,43,11,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:43:11.313382,,2020,11,0,0,43,11,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:43:11.314054,,2020,11,0,0,43,11,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:43:11.314697,,2020,11,0,0,43,11,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:44:12.197083,,2020,11,0,0,44,12,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:44:12.197767,,2020,11,0,0,44,12,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:44:12.198357,,2020,11,0,0,44,12,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:44:12.198808,,2020,11,0,0,44,12,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:45:13.069033,,2020,11,0,0,45,13,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:45:13.069720,,2020,11,0,0,45,13,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:45:13.070403,,2020,11,0,0,45,13,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:45:13.071050,,2020,11,0,0,45,13,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:46:14.487390,,2020,11,0,0,46,14,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:46:14.487989,,2020,11,0,0,46,14,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:46:14.488561,,2020,11,0,0,46,14,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:46:14.489123,,2020,11,0,0,46,14,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:47:15.331364,,2020,11,0,0,47,15,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:47:15.332052,,2020,11,0,0,47,15,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:47:15.332707,,2020,11,0,0,47,15,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:47:15.333355,,2020,11,0,0,47,15,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:48:17.878421,,2020,11,0,0,48,17,284.73,82,10000,3.1,0
0,0089,44,,,,2020-11-09 00:48:17.879113,,2020,11,0,0,48,17,284.73,82,10000,3.1,0
0,6608G,51,,,,2020-11-09 00:48:17.879767,,2020,11,0,0,48,17,284.73,82,10000,3.1,0
0,6608G,82,,,,2020-11-09 00:48:17.880417,,2020,11,0,0,48,17,284.73,82,10000,3.1,0
0,0089,39,,,,2020-11-09 00:49:22.050445,,2020,11,0,0,49,22,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:49:22.050983,,2020,11,0,0,49,22,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:49:22.051485,,2020,11,0,0,49,22,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:49:22.051978,,2020,11,0,0,49,22,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:50:22.905170,,2020,11,0,0,50,22,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:50:22.905864,,2020,11,0,0,50,22,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:50:22.906561,,2020,11,0,0,50,22,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:50:22.907209,,2020,11,0,0,50,22,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:51:23.838654,,2020,11,0,0,51,23,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:51:23.839346,,2020,11,0,0,51,23,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:51:23.840004,,2020,11,0,0,51,23,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:51:23.840648,,2020,11,0,0,51,23,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:52:24.557131,,2020,11,0,0,52,24,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:52:24.557819,,2020,11,0,0,52,24,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:52:24.558503,,2020,11,0,0,52,24,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:52:24.559154,,2020,11,0,0,52,24,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:53:25.197157,,2020,11,0,0,53,25,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:53:25.197842,,2020,11,0,0,53,25,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:53:25.198532,,2020,11,0,0,53,25,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:53:25.199179,,2020,11,0,0,53,25,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:54:26.102454,,2020,11,0,0,54,26,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:54:26.103149,,2020,11,0,0,54,26,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:54:26.103806,,2020,11,0,0,54,26,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:54:26.104451,,2020,11,0,0,54,26,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:55:26.728435,,2020,11,0,0,55,26,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:55:26.729030,,2020,11,0,0,55,26,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:55:26.729593,,2020,11,0,0,55,26,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:55:26.730170,,2020,11,0,0,55,26,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:56:29.871380,,2020,11,0,0,56,29,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:56:29.871978,,2020,11,0,0,56,29,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:56:29.872544,,2020,11,0,0,56,29,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:56:29.873100,,2020,11,0,0,56,29,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:57:30.734532,,2020,11,0,0,57,30,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:57:30.735227,,2020,11,0,0,57,30,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:57:30.735884,,2020,11,0,0,57,30,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:57:30.736534,,2020,11,0,0,57,30,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:58:33.064339,,2020,11,0,0,58,33,284.76,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:58:33.065030,,2020,11,0,0,58,33,284.76,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:58:33.065690,,2020,11,0,0,58,33,284.76,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:58:33.066368,,2020,11,0,0,58,33,284.76,82,10000,4.1,0
0,0089,39,,,,2020-11-09 00:59:33.699543,,2020,11,0,0,59,33,284.68,82,10000,4.1,0
0,0089,44,,,,2020-11-09 00:59:33.700225,,2020,11,0,0,59,33,284.68,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 00:59:33.700878,,2020,11,0,0,59,33,284.68,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 00:59:33.701524,,2020,11,0,0,59,33,284.68,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:00:34.356603,,2020,11,0,1,0,34,284.68,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:00:34.357288,,2020,11,0,1,0,34,284.68,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:00:34.357962,,2020,11,0,1,0,34,284.68,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:00:34.358612,,2020,11,0,1,0,34,284.68,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:01:35.379802,,2020,11,0,1,1,35,284.68,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:01:35.380493,,2020,11,0,1,1,35,284.68,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:01:35.381146,,2020,11,0,1,1,35,284.68,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:01:35.381794,,2020,11,0,1,1,35,284.68,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:02:36.011067,,2020,11,0,1,2,36,284.68,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:02:36.011751,,2020,11,0,1,2,36,284.68,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:02:36.012407,,2020,11,0,1,2,36,284.68,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:02:36.013056,,2020,11,0,1,2,36,284.68,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:03:36.646169,,2020,11,0,1,3,36,284.68,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:03:36.646775,,2020,11,0,1,3,36,284.67,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:03:36.647341,,2020,11,0,1,3,36,284.67,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:03:36.647899,,2020,11,0,1,3,36,284.67,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:04:37.499867,,2020,11,0,1,4,37,284.67,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:04:37.500549,,2020,11,0,1,4,37,284.67,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:04:37.501197,,2020,11,0,1,4,37,284.67,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:04:37.501840,,2020,11,0,1,4,37,284.67,82,10000,4.1,0
0,0089,39,,,,2020-11-09 01:05:38.303898,,2020,11,0,1,5,38,284.67,82,10000,4.1,0
0,0089,44,,,,2020-11-09 01:05:38.304500,,2020,11,0,1,5,38,284.67,82,10000,4.1,0
0,6608G,51,,,,2020-11-09 01:05:38.305069,,2020,11,0,1,5,38,284.67,82,10000,4.1,0
0,6608G,82,,,,2020-11-09 01:05:38.305631,,2020,11,0,1,5,38,284.67,82,10000,4.1,0
